access,acceso {m},{n} (computing: process of locating data in memory)
access,acceder,{v} (computing: to have access to (data))
access,acceder,{v} (to gain or obtain access to)
access code,código de acceso {m},{n} (alphanumeric sequence)
accessibility,accesibilidad {f},"{n} /æk.ˌsɛs.ə.ˈbɪl.ət.i/ (the quality of being accessible, or of admitting approach)"
accessible,"accesible, asequible",{adj} /ək.ˈsɛs.ə.bəl/ (easy of access or approach)
accession,ascenso {f},{n} /æk.ˈsɛ.ʃən/ (a coming to)
accessory,"accesorio, auxiliar",{adj} /æk.ˈsɛs.ɚ.rɪ/ (having a supplementary function)
accessory,cómplice,{adj} (assisting a crime)
accessory,accesorio {m},{n}
accessory,cómplice {m} {f},{n} (contributor to an offense)
accessory,"accesorio {m}, complemento {m}","{n} (that which belongs to something else deemed the principal, attachment)"
accessory after the fact,cómplice encubridor {m},{n}
accessory before the fact,cómplice instigador {m},{n} (one who commands or counsels an offense)
accessory fruit,infrutescencia {f},{n} (A fruit with tissue not derived from ovary)
accident,accidente {m},"{n} /ˈæk.sə.dənt/ (mishap, casualty)"
accident,accidente,{n} (transport: unintended collision)
accidental,"accidental, casual, imprevisto, fortuito",{adj} /ˌæk.sə.ˈdɛn.təl/ (happening by chance)
accidentally,accidentalmente,"{adv} /ˈæk.sə.dənt.li/ (unexpectedly, unintentionally)"
accidently,,"{adv} (unexpectedly, unintentionally) SEE:"
acclaim,aclamación {f},{n} (acclamation)
acclaim,gritar,{v} /ə.ˈkleɪm/ (to shout)
acclaim,"aclamar, aplaudir",{v} (to applaud)
acclaim,aclamar,{v} (to declare by acclamations)
acclaim,aclamar,{v} (to shout applause)
acclamation,aclamación,{n} /æk.lə.ˈmeɪ.ʃən/ (applause)
acclimate,aclimatar,"{v} /ˈæk.lɪ.meɪt/ ((transitive, mainly US) to habituate to a climate not native; to acclimatize)"
acclimatization,aclimatación {f},{n} /ə.ˌklaɪ.mə.tə.ˈzeɪ.ʃən/ (the act of acclimatizing)
acclimatize,aclimatarse,{v} /ɘ.ˈklaɪ.mə.ˌtaɪz/ (to get used to a new climate)
acclimatize,aclimatarse,{v} (to make used to a new climate)
accolade,elogio {m},{n} /ˈæk.ə.ˌleɪd/ (An expression of approval; praise)
accolade,acolada {f},{n} (A salutation marking the conferring of knighthood)
accolade,galardón {f},{n} (A special acknowledgment; an award)
accommodate,acomodar,{v} /əˈkɑməˌdeɪt/ (to render fit or suitable)
accommodate,acomodar; adaptar,{v} (to adapt to fit)
accommodate,satisfacer,{v} (to furnish with something desired)
accommodation,"alojamiento {m}, hospedaje {m}",{n} /ə.ˌkɒm.ə.ˈdeɪ.ʃən/ (lodging)
accompaniment,acompañamiento {m},{n} /ə.ˈkʌm.pə.ni.mənt/ (music: that which gives support or adds to the background)
accompanist,acompañante {m} {f},{n} /əˈ.kʌm.pə.nɪst/ (performer who takes the accompanying part)
accompany,acompañar,{v} /ə.ˈkʌm.pə.ni/ (to perform an accompanying part or parts in a composition)
accompany,acompañar,{v} (to attend as a companion)
accomplice,cómplice,{n} (an associate in the commission of a crime)
accomplice,cómplice {m} {f},{n} /ə.ˈkɒm.plɪs/ (a cooperator)
accomplish,"efectuar, realizar, lograr",{v} /ə.ˈkɒm.plɪʃ/ (to finish successfully)
accomplish,completar,"{v} (to complete, as time or distance)"
accomplished,"logrado, realizado, cumplido, consumado",{adj} /ə.ˈkɒm.plɪʃt/ (completed)
accomplishment,"logro {m}, éxito {m}",{n} /ə.ˈkɒm.plɪʃ.mənt/ (the act of accomplishing)
accord,"acuerdo {m}, convenio {m}",{n} /ə.ˈkɔɹd/ (agreement or concurrence of opinion)
accord,"acordar, concordar con",{v} (transitive: to make to agree or correspond)
accordance,"acuerdo {m}, conformidad {f}",{n} /ə.ˈkɔɹd.əns/ (agreement; harmony; conformity)
accordingly,en consecuencia,{adv} /ə.ˈkɔɹ.dɪŋ.li/ (Agreeably; correspondingly; suitably; in a manner conformable)
accordingly,"por consiguiente, consecuentemente",{adv} (In natural sequence; consequently; so)
according to,"según, acorde a",{prep} (based on statement)
according to,"según, acorde a, de acuerdo a",{prep} (in proportion)
accordion,acordeón {m},"{n} /ə.ˈkɔɹ.di.ən/ (A small, portable, keyed wind instrument)"
accordionist,acordeonista {m} {f},{n} /ə.ˈkɔɹd.i.ə.nəst/ (player of the accordion)
accost,acercarse a,{v} /ə.ˈkɔst/
account,cuenta {f},{n} (an authorization to use a service)
account,cuenta {f},{n}
account,cuenta {f},{n} /ə.ˈkaʊnt/ (a registry of pecuniary transactions)
account,,{v} (account for) SEE:
account,,{v} (credit (to)) SEE:
accountability,responsabilidad {f},{n} /ə.ˌkaʊn.tə.ˈbɪl.ət.i/ (state of being accountable)
accountable,responsable,{adj} /ə.ˈkaʊn.tə.bəl/ (Having accountability)
accountably,responsablemente,{adv} /ə.ˈkaʊn.tə.bli/ (in an accountable manner)
accountancy,contabilidad {f},{n} /ə.ˈkaʊnt.ən.si/ (the profession of accounting)
accountant,contable,{n}
accountant,"[Latin America] contador {m}, contadora {f}, [Spain] contable {m} {f}",{n} /ə.ˈkaʊn.tənt/ (one who renders account; one accountable)
accountant,"contable {m} [Spain], contador {m} [Latin America]","{n} (one whose profession includes organizing, maintaining and auditing the records of another)"
accounting,contabilidad {f},{n} /ə.ˈkaʊn.tɪŋ/ (development and maintenance of system for recording and analyzing financial transactions)
accounts payable,"cuentas pendientes de pago {f} {p}, cuentas a pagar {f} {p}","{n} (money that is owed by a party, and is counted by that party as a debit)"
accounts receivable,deuda activa {f},{n} (total monetary amount)
accourage,,{v} /əˈkɜɹɪd͡ʒ/ (encourage) SEE:
Accra,Accra {f},{prop} /ə.ˈkɹɑ/ (capital of Ghana)
accredit,acreditar,{v} /ə.ˈkrɛd.ɪt/ (To put or bring into credit; to invest with credit or authority; to sanction)
accredit,acreditar,"{v} (To send with letters credential, as an ambassador, envoy, or diplomatic agent; to authorize, as a messenger or delegate.)"
accreditation,"acreditación, homologación {f}",{n} /əˌkɹɛɾ.ɨˈteɪ.ʃən]/ (giving of credentials)
accretion,"aumento, crecimiento, acreción {f}, acrecencia {f}",{n} /ə.ˈkɹi.ʃən/ (act of increasing by natural growth)
accretion disk,disco de acrecimiento {m},{n} (structure formed by matter falling into a gravitational source)
accrual,"incremento {m}, acumulación {f}",{n} /əˈkruːəl/ (an increase)
accrue,"acumularse, aumentarse",{v} /əˈkɹuː/ (increase)
acculturation,aculturación {m},{n} /ə.ˌkʌl.tʃə.ˈreɪ.sən/ (process by which the culture of an isolated society changes)
acculture,aculturar,{v} /əˈkʌl.tʃəɹ/ (familiarize oneself with a new culture)
accumulate,"acumular, amontonar",{v} /ə.ˈkjum.jə.ˌleɪt/ (to pile up)
accumulate,acumularse,{v} (to grow in number)
accumulation,acumulación {f},"{n} /ə.ˌkjum.jə.ˈle.ʃən/ (act of accumulating, the state of being accumulated)"
accumulator,acumulador {m},{n} /ə.ˈkjum.jə.ˌleɪ.tɚ/ (one who or that which accumulates)
accuracy,"exactitud, precisión {f}",{n} /ˈæk.jɚ.ə.si/ (state of being accurate)
accurate,"preciso, exacto, justo, correcto,",{adj} /ˈæk.jɚ.ɪt/ (exact or careful conformity to truth)
accusation,acusación {f},{n} /ˌæk.jʊ.ˈzeɪ.ʃən/ (act of accusing or charging with a crime)
accusation,acusación {f},{n} (declaration of fault or blame against another)
accusative,acusativo,{adj} /ə.ˈkju.zə.tɪv/ (producing accusations; accusatory)
accusative,acusativo,{adj} (related to accusative case)
accusative,"acusativo {m}, caso acusativo {m}, complemento directo {m}",{n} (accusative case)
accusative case,,{n} (case used to mark the immediate object) SEE:
accusatory,acusatorio,"{adj} /ə.ˈkju.zə.ˌtɔɹ.i/ (pertaining to, or containing, an accusation)"
accuse,"acusar, denunciar",{v} /ə.ˈkjuz/ (attribute blame to someone)
accused,acusado {m},{n} /ə.ˈkjuzd/ (defendant)
accuser,acusador {m},{n} /əˑˈkju.zɚ/ (one who accuses)
accustom,acostumbrarse,{v}
accustom,"acostumbrarse, habituar",{v} /ə.ˈkəs.təm/ (To make familiar by use)
accustomed,acostumbrado,{adj} /ə.ˈkəs.təm.əd/ (familiar)
ace,as {m},{n} (card with a single spot)
ace,as {m},{n} /eɪs/ (single point or spot on a card or die)
ace,as {m},{n} (excellent military aircraft pilot)
ace,es {m},{n} (expert)
ace,,{n} (golf: hole in one) SEE:
ace,ace {m},{n} (tennis: point scored without the opponent hitting the ball)
acedia,,{n} /əˈsiːdɪə/ (boredom) SEE:
acenaphthene,acenafteno {m},{n} (hydrocarbon found in coal tar)
acene,"aceno {m}, poliaceno {m}",{n} (polycyclic aromatic hydrocarbon)
ace of clubs,as de tréboles {m},{n} (playing card)
ace of diamonds,"as de diamantes {m}, as de oros {m}",{n} (playing card)
ace of hearts,as de corazones {m},{n} (playing card)
ace of spades,as de picos {m},{n} /eɪs.əv.speɪdz/ (the playing card belonging to the spades suit and featuring one pip)
acerb,acerbo,{adj} (bitter to the taste)
acerbic,acerbo,{adj} /əˈsɜ(ɹ)bɪk/ (sour or bitter)
acerbic,acerbo,{adj} (sarcastic or cynical)
acerbity,amargura {f},{n} /əˈsɝbɪdi/
acerola,"acerola {f}, semeruco {m}",{n} (fruit)
acetamide,acetamida {f},{n} (amide of acetic acid)
acetate,acetato {m},{n} (salt or ester of acetic acid)
acetic,acético,{adj} (pertaining to acetic acid)
acetic,acético,{adj} (pertaining to vinegar)
acetic acid,ácido acético {m},"{n} (clear colourless organic acid, CH"
acetify,acetificar,{v} (convert into acid or vinegar)
acetimeter,acetímetro {m},{n} (an instrument)
acetone,acetona {f},{n} (the organic compound (CH
acetyl,"acetil {m}, acetilo {m}",{n} (univalent radical)
acetyl chloride,cloruro de etanoilo,{n} (acyl chloride of acetic acid)
acetylcholine,acetilcolina {f},{n} (the neurotransmitter compound)
acetylcholinesterase,acetilcolinesterasa {f},{n} (enzyme)
acetylene,acetileno {m},{n} /ə ˈsɛt əl ˌin/ (acetylene)
acetylglucosamine,acetilglucosamina {f},{n} (amide derivative of glucose)
acetylneuraminic,acetilneuramínico,{adj} (describing acetyle derivatives)
acetylneuraminic acid,ácido acetilneuramínico {m},{n} (sialic acid)
acetylsalicylic,acetilsalicílico,{adj} (derivative)
acetylsalicylic acid,ácido acetilsalicílico {m},{n} (acetate ester of salicylic acid; aspirin)
acetyltransferase,,{n} (transacetylase) SEE:
a chain is only as strong as its weakest link,una cadena es tan fuerte como su eslabón más débil,{proverb} (aphorism)
ache,dolor {m},{n} (dull pain)
ache,"doler, sufrir",{v} /eɪk/ (be in pain)
ache for,"anhelar, ansiar",{v} (to desire or want very much)
achene,aquenio {m},{n} /əˈkiːn/ (small dry fruit)
achieve,"conseguir, lograr",{v} /əˈtʃiːv/ (to carry out successfully; to accomplish)
achieve,"lograr, realizar",{v}
achieve,"conseguir, lograr","{v} (to obtain, or gain as the result of exertion)"
achievement,"realización {f}, logro {m}",{n} /əˈtʃiːvmənt/
Achilles,Aquiles {m},{prop} /əˈkɪliːz/ (Greek mythical hero)
Achilles heel,,{n} (Achilles' tendon) SEE:
Achilles heel,talón de Aquiles {m},{n} /əˌkɪl.iːz ˈhiːl/ (vulnerability in an otherwise strong situation)
Achilles tendon,"tendón aquíleo {m}, tendón de Aquiles {m}, tendón calcáneo {m}",{n} (strong tendon in the calf of the leg)
achondroplasia,acondroplasia {f},{n} (the genetic disorder)
achoo,¡achís!,{interj} /əˈt͡ʃuː/ (the sound of a sneeze)
achromatic,acromático {m},{adj} (biology: uncoloured)
achromatic,acromático {m},{adj} (containing components to prevent colour-related distortion)
achromatic,acromático {m},{adj} /eɪˈkɹəʊ.mæt.ɪk/ (optics: free from colour)
achromaticity,,{n} (achromatism) SEE:
achromatism,acromatismo,{n} (achromatopia)
acid,"agrio, ácido","{adj} /ˈæs.ɪd/ (sour, sharp, or biting to the taste)"
acid,ácido,{adj} (of or pertaining to an acid)
acid,malhumorado,{adj} (sour-tempered)
acid,ácido {m},{n} (a sour substance)
acid,ácido {m},{n} (in chemistry)
acidic,ácido,{adj} (chemistry: having pH less than 7)
acidic,ácido,{adj} (of or relating to acid)
acidification,acidificación,"{n} (the act or process of making something sour (acidifying), or changing into an acid)"
acidify,acidificar,{v} (to make something acidic)
acidimeter,acidímetro {m},{n} (instrument)
acidimetry,acidimetría {f},{n} (measurement of the strength of acids)
acidity,acidez {f},{n} /əˈsɪdɪti/ (quality or state of being acid)
acidness,,{n} (acidity) SEE:
acidosis,acidosis {f},{n} (abnormally increased acidity of the blood)
acid rain,lluvia ácida {f},{n} (Unusually acidic rain)
acinesic,,{adj} (akinesic) SEE:
acknowledged,"reconocido, aceptado, admitido",{adj} (recognized)
acknowledgement,reconocimiento {m},{n} (act of acknowledging)
acknowledgement,reconocimiento {m},{n}
acknowledgment,reconocimiento,{n} (act of acknowledging)
aclinic,aclínico,{adj} (without inclination)
acme,"colmo {m}, apogeo {m}, cúspide {f}",{n} /ˈækmi/ (the highest point)
acne,acné,{n}
acne,acné {m},{n} /ˈæk.ni/ (a skin condition)
acolyte,ayudante {m} {f},{n} (in general: assistant)
aconite,acónito {m},"{n} /ˈækənaɪt/ (herb, wolfsbane)"
acorn,bellota {f},{n} (fruit of the oak tree)
acorn squash,calabaza bellota,{n} (
acorn woodpecker,carpintero bellotero {m},{n} (
acoustic,acústico,{adj} (pertaining to hearing or the science of sounds)
acoustic,acústico,{adj} (producing or produced without electrical amplification)
acoustical,acústico,{adj} (of or pertaining to hearing or acoustics)
acoustically,acústicamente,{adv} (in an acoustic manner)
acoustic guitar,guitarra acústica {f},{n} (hollow-body guitar)
acoustics,acústica {f},{n} (physics: a science of sounds)
acoustics,acústica {f},{n} (quality of a space for doing music)
acquaint,familiarizar,{v} (to familiarize; to accustom)
acquaintance,"amistad {f}, conocimiento {m}, junta {f}, relación {f}, trato {m}",{n} /ʌˈkwen.tɛns/ (state of being acquainted)
acquaintance,"conocido {m}, conocida {f}",{n} (person)
acquainted,conocido,{adj} (familiar)
acquiesce,conformarse,{v} /ˌækwiˈɛs/ (rest satisfied)
acquiesce,consentir,{v} (concur upon conviction)
acquiescence,"aquiescencia {f}, consentimiento {m}",{n} /ˈæk.wiːˌɛs.əns/ (silent or passive assent)
acquire,obtener,{v} /əˈkwaɪɚ/ (to get)
acquire,adquirir,"{v} (to gain, usually by one's own exertions; to get as one's own)"
acquisition,adquisición {f},{n} /æ.kwɪ.ˈzɪ.ʃən/ (act or process of acquiring)
acquisitive,"adquisitivo, codicioso",{adj} (able to make acquisitions)
acquit,"absolver, exculpar",{v} /əˈkwɪt/ (to discharge from an obligation)
acquit,exculpar,{v} (to discharge a claim or debt)
acquittal,absolución {f},{n} /əˈkwɪ.d(ə)l/ (legal decision)
acre,acre {m},{n} /ˈeɪ.kɚ/ (unit of surface area)
acreage,superficie en acres {f},{n} (land measured in acres)
acrid,acre,"{adj} /ˈækɹɪd/ (Sharp and harsh, or bitter and not to the taste; pungent)"
acrid,"acre, mordaz",{adj} (Caustic; bitter; bitterly irritating)
acrimonious,"áspero {m}, cáustico {m}, sarcástico {m}",{adj} /æk.ɹɪ.ˈmoʊ.ni.əs/ (sharp and harsh)
acrimony,acrimonia {f},{n} (bitter hatred)
acrobat,acróbata {m} {f},"{n} /ˈæk.ɹo.bæt/ (an athlete who performs acts requiring skill, agility and coordination)"
acrobatic,acrobático,{adj} (of or pertaining to an acrobat)
acromegaly,acromegalia {f},{n} (chronic disease marked by enlargement of the bones)
acronym,acrónimo {m},{n} /ˈæk.ɹə.nɪm/ (word formed by initial letters)
acropolis,acrópolis {f},{n} /əˈkɹɒpəlɪs/ (promontory of Ancient Greek cities)
Acropolis,Acrópolis {f},{prop} /əˈkɹɒpəlɪs/ (Athenian Acropolis)
across,a través,{prep} /əˈkrɔs/ (from the far side)
across,al otro lado de,{prep} (on the opposite side)
across the board,generalizado,{adj} (pertaining to all categories or things)
acrostic,acróstico {m},{n} (poem or text with certain letters spelling out a name or message)
acrylamide,acrilamida {f},{n} (Amide of acrylic acid)
acrylate,acrilato {m},{n} (salt or ester of acrylic acid)
acrylic,acrílico,{adj} /əˈkɹɪl.ɪk/ (derived from acrylic acid or acrylonitrile)
acrylic,acrílico {m},{n} (acrylic resin)
acrylic acid,ácido acrílico {m},{n} (unsaturated organic acid: CH
acrylonitrile,acrilonitrilo {m},{n} (toxic colourless liquid)
act,acto {m},{n} /ækt/ (deed)
act,acto {m},{n} (division of theatrical performance)
act,hecho {m},{n} (formal record of something done)
act,"acto {m}, acción {f}",{n} (process of doing)
act,ley {f},{n} (statute)
act,actuar,{v}
act,comportarse,{v} (to behave in a certain way)
act,actuar,{v} (to perform a theatrical role)
acting,"en funciones, suplente",{adj} /ˈæktɪŋ/ (temporarily assuming the duties or authority)
actinide,actínido {m},{n} (a chemical element positioned under the lanthanides in the periodic table)
actinium,actinio {m},{n} (chemical element)
actinometer,actinómetro {m},{n} (measuring device)
action,acción {f},{interj} (signifying the start of something)
action,acción {f},{n} /ˈæk.ʃən/ (something done so as to accomplish a purpose)
action,acción {f},{n} (law: A charge)
action,acción {f},{n} (way of motion or functioning)
actions speak louder than words,"obras son amores, que no buenas razones",{proverb} (it's more effective to act than speak)
activate,activar,{v} /ˈæktɪˌveɪt/ (to put into action)
activate,activar,{v} (to turn on)
activated carbon,"carbón activado {m}, carbón grafitizado {m}",{n} (a very absorbent form of finely powdered carbon)
activation,activación {f},{n} (making active)
active ingredient,principio activo {m},{n} (component responsible of activity)
actively,"activamente, enérgicamente",{adv} (in an active manner)
active voice,voz activa {f},{n} (the form in which the subject of a verb carries out some action)
active volcano,volcán activo {m},{n} (active volcano)
activist,activista {m} {f},{n} (one who is politically active)
activistic,,{adj} (activist) SEE:
activity,actividad {f},{n} (something done as an action or a movement)
activity,actividad {f},{n} (something done for pleasure or entertainment)
activity,actividad {f},{n} (The state or quality of being active; nimbleness; agility; vigorous action or operation; energy; active force)
act of God,"fuerza mayor {f}, caso fortuito {m}, cosa de Dios {f}",{n} (unforeseen occurrence)
actor,"actor {m}, actriz {f}",{n} /ˈæk.təɹ/ (person who performs in a theatrical play or film)
actor,,{n} (plaintiff) SEE:
actress,actriz {f},{n} /ˈæktɹəs/ (female actor)
actual,"real, existente, verdadero","{adj} /ˈæk.(t)ʃʊ.əl/ (existing in act or reality, not just potentially)"
actual,"actual, real",{adj} (in action at the time being)
actuality,realidad {f},{n} (the state of existing)
